0.000240325927734375,49,96
0.001399993896484375,49,96
0.015741825103759766,49,96
0.03170132637023926,49,96
0.04769730567932129,49,96
0.06369686126708984,49,96
0.0796976089477539,49,96
0.0956876277923584,49,96
0.11170077323913574,49,96
0.12767601013183594,49,96
0.14367127418518066,49,96
0.15967249870300293,49,96
0.17567157745361328,49,96
0.19169330596923828,49,96
0.20769214630126953,49,96
0.2236928939819336,49,96
0.23967576026916504,49,96
0.2556750774383545,49,96
0.2716708183288574,49,96
0.28766846656799316,49,96
0.3036684989929199,49,96
0.3196675777435303,49,96
0.33567118644714355,49,96
0.3516240119934082,49,96
0.3676490783691406,49,96
0.3836519718170166,49,96
0.39965367317199707,49,96
0.4156060218811035,49,96
0.431596040725708,49,96
0.4476172924041748,49,96
0.46358680725097656,49,96
0.4795982837677002,49,96
0.4955742359161377,49,96
0.5115799903869629,49,96
0.5276124477386475,49,96
0.5435914993286133,49,96
0.5595793724060059,49,96
0.5756130218505859,49,96
0.5916173458099365,49,96
0.6075925827026367,49,96
0.6235907077789307,49,96
0.6396050453186035,49,96
0.6555852890014648,49,96
0.6715784072875977,49,96
0.6875705718994141,49,96
0.7035832405090332,49,96
0.7195541858673096,49,96
0.7355446815490723,49,96
0.7515497207641602,49,96
0.7675437927246094,49,96
0.7835397720336914,49,96
0.7995414733886719,49,96
0.815544605255127,49,96
0.8315424919128418,49,96
0.8475196361541748,49,96
0.8635179996490479,49,96
0.8795335292816162,49,96
0.8955080509185791,49,96
0.9115116596221924,49,96
0.9275233745574951,49,96
0.943533182144165,49,96
0.9595310688018799,49,96
0.9754912853240967,49,96
0.9914863109588623,49,96
1.0074880123138428,49,96
1.023484468460083,49,96
1.0394890308380127,49,96
1.0554883480072021,49,96
1.0714855194091797,49,96
1.0875110626220703,49,96
1.1034705638885498,49,96
1.1195175647735596,49,96
1.1354844570159912,49,96
1.151454210281372,49,96
1.1674797534942627,49,96
1.1834609508514404,49,96
1.199458122253418,49,96
1.215477705001831,49,96
1.2314834594726562,49,96
1.2474102973937988,49,96
1.2634570598602295,49,96
1.2794318199157715,49,96
1.2954304218292236,49,96
1.3114309310913086,49,96
1.3274586200714111,49,96
1.3434209823608398,49,96
1.3593857288360596,49,96
1.3753790855407715,49,96
1.3914082050323486,49,96
1.4074225425720215,49,96
1.4234509468078613,49,96
1.4393904209136963,49,96
1.455390453338623,49,96
1.471388339996338,49,96
1.4873828887939453,49,96
1.5033605098724365,49,96
1.5193500518798828,49,96
1.5353500843048096,49,96
1.551349401473999,49,96
1.5673489570617676,49,96
1.5833499431610107,49,96
1.5993502140045166,49,96
1.612464189529419,49,96,58,77,83,71,32,69,69,80,82,79,77,32,67,104,101,99,107,115,117,109,32,69,114,114,111,114,46,32,82,101,115,101,116,116,105,110,103,32,116,111,32,102,97,99,116,111,114,121,32,99,111,110,102,105,103,10,58,82,69,83,69,84
1.6141817569732666,49,96,13,10,58,86,69,82,32,76,68,51,53,48,45,86,49,46,49,49,13,10,58,76,84,83,51,32,48,13,10,36,87,73,77,76,73,44,50,53,52,44,51,55,50,44,49,54,51,46,51,42,53,67,13,10,36,87,73,77,83,85,44,48
1.6188135147094727,49,96,44,48,44,48,44,48,44,48,44,48,42,69,49,13,10,36,87,73,77,76,78,42,65,66,13,10,36,87,73,77,76,78,42,65,66,13,10,36,87,73,77,76,78,42,65,66,13,10,36,87,73,77,76,73,44,50,48,57,44,49,56,55
1.6237177848815918,49,96,44,49,52,52,46,53,42,54,49,13,10,36,87,73,77,76,73,44,49,55,48,44,49,50,57,44,51,50,54,46,56,42,53,70,13,10,36,87,73,77,76,73,44,49,52,54,44,49,49,54,44,49,52,50,46,57,42,53,66,13,10,36
